slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
calliphora-spec,Calliphora spec.,70152,https://inaturalist-open-data.s3.amazonaws.com/photos/73469884/medium.jpg,cc-by-nc,"(c) Jon J. Laysell, some rights reserved (CC BY-NC)",ok,whole bluebottle fly on leaf sharp
carpatolechia-fugitivella,Carpatolechia fugitivella,469222,https://inaturalist-open-data.s3.amazonaws.com/photos/266661004/medium.jpg,cc-by-nc,"(c) Léo-Guy de Repentigny, some rights reserved (CC BY-NC)",ok,whole moth on leaf sharp
clogmia-albipunctata,Clogmia albipunctata,258813,https://inaturalist-open-data.s3.amazonaws.com/photos/385527160/medium.jpg,cc-by-nc,"(c) Sakern | 永隔一江水, some rights reserved (CC BY-NC)",ok,whole moth fly dorsal sharp
colletes-fodiens,Colletes fodiens,484489,https://static.inaturalist.org/photos/14956905/medium.jpg,,"(c) Henk Wallays, all rights reserved",ok,whole bee on flower; all-rights-reserved license
conocephalus-spec,Conocephalus spec.,118890,https://inaturalist-open-data.s3.amazonaws.com/photos/51375/medium.jpg,cc-by-nc-sa,"(c) Walwyn, some rights reserved (CC BY-NC-SA)",ok,whole katydid sharp
corixidae-indet,Corixidae indet.,84735,https://inaturalist-open-data.s3.amazonaws.com/photos/116409262/medium.jpg,cc-by-nc,"(c) Gone But Not Forgotten - R.I.P, some rights reserved (CC BY-NC)",ok,whole water boatman sharp
crabronidae-indet,Crabronidae indet.,51955,https://inaturalist-open-data.s3.amazonaws.com/photos/2355203/medium.jpg,cc-by-nc-sa,"(c) Rob Curtis, some rights reserved (CC BY-NC-SA)",ok,alt1 used; default was extreme head close-up; alt shows whole wasp with prey
ctenolepisma-longicaudatum,Ctenolepisma longicaudatum,546132,https://inaturalist-open-data.s3.amazonaws.com/photos/181003709/medium.jpg,cc-by-nc-nd,"(c) Kaj Hoffman, some rights reserved (CC BY-NC-ND)",ok,whole silverfish sharp
cuculus-canorus,Cuculus canorus,1907,https://inaturalist-open-data.s3.amazonaws.com/photos/380547488/medium.jpg,cc-by-nc,"(c) Oleg, some rights reserved (CC BY-NC)",ok,whole bird perched sharp
deilephila-elpenor,Deilephila elpenor,55996,https://inaturalist-open-data.s3.amazonaws.com/photos/31525728/medium.jpg,cc-by-nc,"(c) Paolo Mazzei, some rights reserved (CC BY-NC)",ok,whole hawk-moth dorsal vivid
demeijerea-rufipes,Demeijerea rufipes,924531,https://inaturalist-open-data.s3.amazonaws.com/photos/342509650/medium.jpg,cc-by-nc,"(c) Nils-Uno Svensson, some rights reserved (CC BY-NC)",ok,whole midge dorsal sharp
