slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
megachile-ericetorum,Megachile ericetorum,459128,https://inaturalist-open-data.s3.amazonaws.com/photos/187287237/medium.jpeg,cc-by,"(c) pauline_rcht, some rights reserved (CC BY), uploaded by pauline_rcht",ok,whole body bee on lavender flower
meliscaeva-auricollis,Meliscaeva auricollis,324637,https://static.inaturalist.org/photos/12728866/medium.jpg,,"(c) Rui Andrade, all rights reserved",ok,whole body hoverfly in flight side view
nephrotoma-spec,Nephrotoma spec.,132968,https://inaturalist-open-data.s3.amazonaws.com/photos/150272259/medium.jpg,cc-by,"(c) gailhampshire, some rights reserved (CC BY)",ok,whole body tiger cranefly dorsal view on green background
netta-rufina,Netta rufina,7122,https://inaturalist-open-data.s3.amazonaws.com/photos/458515830/medium.jpg,cc-by,"(c) Diego Gonzalez Dopico, some rights reserved (CC BY), uploaded by Diego Gonzalez Dopico",ok,pair of red-crested pochards on water
notoxus-monoceros,Notoxus monoceros,131885,https://inaturalist-open-data.s3.amazonaws.com/photos/138946/medium.jpg,cc-by-nc,"(c) Ian Boyd, some rights reserved (CC BY-NC)",ok,whole body beetle lateral view on white fabric
ochropacha-duplaris,Ochropacha duplaris,475090,https://inaturalist-open-data.s3.amazonaws.com/photos/46825479/medium.jpeg,cc-by-nc,"(c) Alejandro Ocampo, some rights reserved (CC BY-NC), uploaded by Alejandro Ocampo",ok,whole body moth pinned dorsal view
ononis-spinosa-subsp-procurrens,Ononis spinosa subsp. procurrens,82729,https://inaturalist-open-data.s3.amazonaws.com/photos/12084/medium.jpg,cc-by-nc-nd,"(c) Peter Hanegraaf, some rights reserved (CC BY-NC-ND)",ok,plant flowers close-up in focus
orthotrichia-costalis,Orthotrichia costalis,546191,https://inaturalist-open-data.s3.amazonaws.com/photos/108162591/medium.jpg,cc-by-nc,"(c) Marie Lou Legrand, some rights reserved (CC BY-NC)",ok,whole body microcaddisfly lateral on leaf
papilio-machaon,Papilio machaon,56529,https://inaturalist-open-data.s3.amazonaws.com/photos/84864834/medium.jpg,cc-by-nc,"(c) Martin Grimm, some rights reserved (CC BY-NC), uploaded by Martin Grimm",ok,whole body swallowtail wings open on thistle
paraswammerdamia-nebulella,Paraswammerdamia nebulella,494601,https://inaturalist-open-data.s3.amazonaws.com/photos/60500221/medium.jpeg,cc-by-nc,"(c) Til Mann, some rights reserved (CC BY-NC), uploaded by Til Mann",ok,whole body micromoth at rest
pardosa-spec,Pardosa spec.,47415,https://inaturalist-open-data.s3.amazonaws.com/photos/305803027/medium.jpg,cc-by-sa,"(c) Emanuele Santarelli, some rights reserved (CC BY-SA), uploaded by Emanuele Santarelli",ok,whole body wolf spider dorsal view on stone
phalera-bucephala,Phalera bucephala,55361,https://inaturalist-open-data.s3.amazonaws.com/photos/290613666/medium.jpg,cc-by-nc,"(c) Saulius Cernevicius, some rights reserved (CC BY-NC), uploaded by Saulius Cernevicius",ok,whole body buff-tip moth at rest on plant spike
pimplinae-indet,Pimplinae indet.,363128,https://inaturalist-open-data.s3.amazonaws.com/photos/23436411/medium.jpeg,cc-by-nc-sa,"(c) Reiner Richter, some rights reserved (CC BY-NC-SA), uploaded by Reiner Richter",ok,whole body pimpline wasp lateral on grass stem
