slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
oxythyrea-funesta,Oxythyrea funesta,68328,https://inaturalist-open-data.s3.amazonaws.com/photos/409992902/medium.jpg,cc-by-nc,"(c) Ryszard, some rights reserved (CC BY-NC)",ok,
pachygaster-leachii,Pachygaster leachii,736837,https://inaturalist-open-data.s3.amazonaws.com/photos/301086958/medium.jpg,cc-by-nc,"(c) F. Lawler, some rights reserved (CC BY-NC), uploaded by F. Lawler",ok,mating pair
pacifastacus-leniusculus,Pacifastacus leniusculus,53708,https://inaturalist-open-data.s3.amazonaws.com/photos/420228787/medium.jpg,cc-by-nc,"(c) Josh Houston, some rights reserved (CC BY-NC), uploaded by Josh Houston",ok,
pammene-fasciana,Pammene fasciana,362641,https://inaturalist-open-data.s3.amazonaws.com/photos/30157698/medium.jpg,cc-by-nc,"(c) Paolo Mazzei, some rights reserved (CC BY-NC), uploaded by Paolo Mazzei",ok,
pammene-regiana,Pammene regiana,320539,https://inaturalist-open-data.s3.amazonaws.com/photos/71351695/medium.jpeg,cc-by-nc,"(c) dallenstein, some rights reserved (CC BY-NC), uploaded by dallenstein",ok,
pamphilius-inanitus,Pamphilius inanitus,1049097,https://inaturalist-open-data.s3.amazonaws.com/photos/133313458/medium.jpeg,cc-by-nc,"(c) Mick Elliot, some rights reserved (CC BY-NC), uploaded by Mick Elliot",ok,
pandemis-cerasana,Pandemis cerasana,226887,https://inaturalist-open-data.s3.amazonaws.com/photos/207769173/medium.jpg,cc-by-nc,"(c) Dmitry Gavryushin, some rights reserved (CC BY-NC), uploaded by Dmitry Gavryushin",ok,
panicum-miliaceum,Panicum miliaceum,78340,https://inaturalist-open-data.s3.amazonaws.com/photos/436906957/medium.jpeg,cc-by-nc,"(c) nastusha, some rights reserved (CC BY-NC)",ok,
panimerus-spec,Panimerus spec.,1004984,https://inaturalist-open-data.s3.amazonaws.com/photos/526836176/medium.jpg,cc-by-nc,"(c) Bas Engels, some rights reserved (CC BY-NC)",ok,genus photo; alt from observations
papaver-rhoeas-cultivar,Papaver rhoeas (cultivar),54404,https://inaturalist-open-data.s3.amazonaws.com/photos/69192832/medium.jpg,cc-by-nc,"(c) llyberg, some rights reserved (CC BY-NC)",ok,alt from observations
papaver-setiferum,Papaver setiferum,972669,https://inaturalist-open-data.s3.amazonaws.com/photos/252515057/medium.jpeg,cc-by-nc,"(c) dmitry tretjakov, some rights reserved (CC BY-NC), uploaded by dmitry tretjakov",ok,bud/plant
parachronistis-albiceps,Parachronistis albiceps,469359,https://inaturalist-open-data.s3.amazonaws.com/photos/28833664/medium.jpg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC), uploaded by Andrey Ponomarev",ok,
paracorymbia-fulva,Paracorymbia fulva,506735,https://inaturalist-open-data.s3.amazonaws.com/photos/43299635/medium.jpeg,cc-by-nc,"(c) Pascal Dubois, some rights reserved (CC BY-NC), uploaded by Pascal Dubois",ok,
paralaoma-servilis,Paralaoma servilis,292816,https://inaturalist-open-data.s3.amazonaws.com/photos/260446924/medium.jpg,cc-by-nc,"(c) jadeleven7, some rights reserved (CC BY-NC)",ok,alt from observations; with coin for scale
parentucellia-viscosa,Parentucellia viscosa,537967,https://inaturalist-open-data.s3.amazonaws.com/photos/129379644/medium.jpeg,cc-by-nc,"(c) Papageorgiou Nikolaos, some rights reserved (CC BY-NC)",ok,alt from observations; taxon matched as Bellardia viscosa
parhelophilus-spec,Parhelophilus spec.,321476,https://inaturalist-open-data.s3.amazonaws.com/photos/145072997/medium.jpg,cc-by,"(c) Trevor Van Loon, some rights reserved (CC BY), uploaded by Trevor Van Loon",ok,genus photo; alt from observations
pasiphila-debiliata,Pasiphila debiliata,483338,https://inaturalist-open-data.s3.amazonaws.com/photos/47815141/medium.jpg,cc-by-nc,"(c) ALLEMAND Guillaume, some rights reserved (CC BY-NC), uploaded by ALLEMAND Guillaume",ok,
