slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
taraxacum-spec,Taraxacum spec.,47603,https://inaturalist-open-data.s3.amazonaws.com/photos/357067554/medium.jpg,cc-by-nc-sa,"(c) Bogdan V. Kryzhatyuk, some rights reserved (CC BY-NC-SA)",ok,genus-level
tegenaria-parietina,Tegenaria parietina,506586,https://inaturalist-open-data.s3.amazonaws.com/photos/462321004/medium.jpeg,cc-by-nc,"(c) Martha O'Kennon, some rights reserved (CC BY-NC)",ok,alternate obs photo
tegenaria-spec,Tegenaria spec.,53666,https://inaturalist-open-data.s3.amazonaws.com/photos/242400864/medium.jpg,cc-by-nc,"(c) Raymond Wyatt Mendez, some rights reserved (CC BY-NC)",ok,genus-level licensed obs photo
tenthredo-spec,Tenthredo spec.,60623,https://inaturalist-open-data.s3.amazonaws.com/photos/77842550/medium.jpeg,cc-by-nc,"(c) Paul Bowyer, some rights reserved (CC BY-NC)",ok,genus-level licensed obs photo
terellia-tussilaginis,Terellia tussilaginis,488516,https://inaturalist-open-data.s3.amazonaws.com/photos/3037413/medium.jpg,cc-by-nc-nd,"(c) Nigel Jones, some rights reserved (CC BY-NC-ND)",ok,
tethea-or,Tethea or,320168,https://inaturalist-open-data.s3.amazonaws.com/photos/60968706/medium.jpeg,cc-by-nc,"(c) Александр Корепанов, some rights reserved (CC BY-NC)",ok,
tetramorium-caespitum,Tetramorium caespitum,1396832,https://inaturalist-open-data.s3.amazonaws.com/photos/324824216/medium.jpeg,cc-by-nc,"(c) Bartosz Fidor, some rights reserved (CC BY-NC)",ok,licensed obs photo
tetraneura-ulmi,Tetraneura ulmi,127163,https://inaturalist-open-data.s3.amazonaws.com/photos/40228732/medium.jpeg,cc-by-sa,"(c) jfgodeau, some rights reserved (CC BY-SA)",ok,elm sack galls
tetrix-spec,Tetrix spec.,57656,https://inaturalist-open-data.s3.amazonaws.com/photos/221490625/medium.jpg,cc-by-nc,"(c) Alexey V. Ivanov, some rights reserved (CC BY-NC)",ok,genus-level licensed obs photo
thaumatomyia-spec,Thaumatomyia spec.,131434,https://inaturalist-open-data.s3.amazonaws.com/photos/61245902/medium.jpeg,cc-by,"(c) Katja Schulz, some rights reserved (CC BY)",ok,genus-level
thelaira-nigripes,Thelaira nigripes,607154,https://inaturalist-open-data.s3.amazonaws.com/photos/12445837/medium.jpg,cc-by-nc,"(c) Nikolai Vladimirov, some rights reserved (CC BY-NC)",ok,
thera-britannica-variata,Thera britannica / variata,371717,https://inaturalist-open-data.s3.amazonaws.com/photos/2648625/medium.jpg,cc-by,"(c) Janet Graham, some rights reserved (CC BY)",ok,T. britannica photo
thera-obeliscata,Thera obeliscata,344864,https://inaturalist-open-data.s3.amazonaws.com/photos/28996243/medium.jpg,cc-by-nc,"(c) Andrey Ponomarev, some rights reserved (CC BY-NC)",ok,
thereva-cinifera,Thereva cinifera,1048594,https://inaturalist-open-data.s3.amazonaws.com/photos/46183755/medium.jpeg,cc-by-nc,"(c) seedz, some rights reserved (CC BY-NC)",ok,
thinornis-dubius,Thinornis dubius,1580336,https://inaturalist-open-data.s3.amazonaws.com/photos/28895106/medium.jpg,cc-by-nc,"(c) Геннадий, some rights reserved (CC BY-NC)",ok,
thlaspi-arvense,Thlaspi arvense,79358,https://inaturalist-open-data.s3.amazonaws.com/photos/169773188/medium.jpg,cc-by-nc,"(c) josefwirth, some rights reserved (CC BY-NC)",ok,
thumatha-senex,Thumatha senex,125957,https://inaturalist-open-data.s3.amazonaws.com/photos/164756622/medium.jpeg,cc-by-nc,"(c) Marie Lou Legrand, some rights reserved (CC BY-NC)",ok,
