slug,latin_name,taxon_id,photo_url,photo_license,attribution,status,note
xanthoria,Xanthoria,54757,https://inaturalist-open-data.s3.amazonaws.com/photos/67603646/medium.jpeg,cc-by-nc,"(c) Pekka Rahko, some rights reserved (CC BY-NC), uploaded by Pekka Rahko",ok,"Genus-level match; Xanthoria sunburst lichen orange-yellow lobes on substrate, characteristic colour visible"
salticus-scenicus,Salticus scenicus,68901,https://inaturalist-open-data.s3.amazonaws.com/photos/306430245/medium.jpg,cc-by-sa,"(c) Анатолий Озерной /Anatoly Ozernoy, some rights reserved (CC BY-SA), uploaded by Анатолий Озерной /Anatoly Ozernoy",ok,"Zebra Spider close-up front view, distinctive black and white striped pattern and large eyes clearly visible"
scytodes-thoracica,Scytodes thoracica,57450,https://inaturalist-open-data.s3.amazonaws.com/photos/246060041/medium.jpg,cc-by-nc,"(c) Carol, some rights reserved (CC BY-NC)",ok,Default photo all rights reserved; used open-license observation; Common Spitting Spider domed carapace with yellow-black pattern and long legs visible
tettigonia-viridissima,Tettigonia viridissima,133250,https://inaturalist-open-data.s3.amazonaws.com/photos/44530993/medium.jpeg,cc-by-nc,"(c) Pavelot Lise, some rights reserved (CC BY-NC)",ok,default photo all-rights-reserved; used open-license observation
oryctolagus-cuniculus,Oryctolagus cuniculus,43151,https://inaturalist-open-data.s3.amazonaws.com/photos/520690657/medium.jpg,cc-by-nc,"(c) jitensha2021, some rights reserved (CC BY-NC)",ok,
succinea-putris,Succinea putris,123943,https://inaturalist-open-data.s3.amazonaws.com/photos/28691828/medium.jpg,cc-by-nc,"(c) Vlad Proklov, some rights reserved (CC BY-NC)",ok,
ambigolimax-valentianus,Ambigolimax valentianus,448331,https://inaturalist-open-data.s3.amazonaws.com/photos/137986410/medium.jpg,cc-by-nc,"(c) Thomas Everest, some rights reserved (CC BY-NC)",ok,default photo all-rights-reserved; used open-license observation
erythromma-najas,Erythromma najas,209688,https://inaturalist-open-data.s3.amazonaws.com/photos/1847171/medium.jpg,cc-by-nc,"(c) Paul Cools, some rights reserved (CC BY-NC)",ok,
agaricales,Agaricales,47167,https://inaturalist-open-data.s3.amazonaws.com/photos/7259109/medium.jpg,cc-by-nc,"(c) brian_nz, some rights reserved (CC BY-NC)",ok,order-level taxon; used order default photo
cepaea-hortensis,Cepaea hortensis,51039,https://inaturalist-open-data.s3.amazonaws.com/photos/67498603/medium.jpg,cc-by-nc,"(c) bianca_t, some rights reserved (CC BY-NC)",ok,default photo all-rights-reserved; used open-license observation
conocephalus-fuscus,Conocephalus fuscus,466317,https://inaturalist-open-data.s3.amazonaws.com/photos/50649914/medium.jpg,cc-by-sa,"(c) Gilles San Martin, some rights reserved (CC BY-SA)",ok,
inonotus-hispidus,Inonotus hispidus,194483,https://inaturalist-open-data.s3.amazonaws.com/photos/93050048/medium.jpeg,cc-by,"(c) Davide Puddu, some rights reserved (CC BY)",ok,
pseudemys-concinna,Pseudemys concinna,39830,https://inaturalist-open-data.s3.amazonaws.com/photos/366979152/medium.jpeg,cc-by-nc,"(c) nindustla, some rights reserved (CC BY-NC)",ok,default photo CC BY-NC-ND (not accepted); used open-license observation
opilio-canestrinii,Opilio canestrinii,527576,https://inaturalist-open-data.s3.amazonaws.com/photos/605965313/medium.jpg,cc-by-nc,"(c) Wayne Sayers, some rights reserved (CC BY-NC)",ok,default photo all-rights-reserved; used open-license observation
textrix-denticulata,Textrix denticulata,335613,https://inaturalist-open-data.s3.amazonaws.com/photos/30826534/medium.jpeg,cc-by-nc,"(c) Pascal Dubois, some rights reserved (CC BY-NC)",ok,
agelena-labyrinthica,Agelena labyrinthica,130304,https://inaturalist-open-data.s3.amazonaws.com/photos/72504131/medium.jpg,cc-by,"(c) Tone Killick, some rights reserved (CC BY)",ok,
chorthippus-brunneus,Chorthippus brunneus,127308,https://inaturalist-open-data.s3.amazonaws.com/photos/37915818/medium.jpg,cc-by-sa,"(c) Jörg Hempel, some rights reserved (CC BY-SA)",ok,
cepaea-nemoralis,Cepaea nemoralis,48586,https://inaturalist-open-data.s3.amazonaws.com/photos/6050328/medium.jpg,cc-by-nc-sa,"(c) Gary Yankech, some rights reserved (CC BY-NC-SA), uploaded by Gary Yankech",ok,
cyprinus-carpio,Cyprinus carpio,53911,https://inaturalist-open-data.s3.amazonaws.com/photos/2754663/medium.JPG,cc-by-nc,"(c) lonnyholmes, some rights reserved (CC BY-NC), uploaded by lonnyholmes",ok,
clethrionomys-glareolus,Clethrionomys glareolus,1431273,https://inaturalist-open-data.s3.amazonaws.com/photos/13472563/medium.jpg,cc-by-nc,"(c) Bird Explorers, some rights reserved (CC BY-NC), uploaded by Bird Explorers",ok,
meconema,Meconema,119171,https://inaturalist-open-data.s3.amazonaws.com/photos/4593042/medium.jpg,cc-by-nc-sa,"(c) savo, some rights reserved (CC BY-NC-SA), uploaded by savo",ok,genus-level taxon
arion,Arion,54582,https://inaturalist-open-data.s3.amazonaws.com/photos/43066782/medium.jpeg,cc-by-nc,"(c) Bill Lucas, some rights reserved (CC BY-NC), uploaded by Bill Lucas",ok,genus-level taxon
chorthippus,Chorthippus,57651,https://inaturalist-open-data.s3.amazonaws.com/photos/10201347/medium.jpg,cc-by-nc,"(c) Nik Borrow, some rights reserved (CC BY-NC), uploaded by Nik Borrow",ok,genus-level taxon
cypriniformes,Cypriniformes,49216,https://inaturalist-open-data.s3.amazonaws.com/photos/248587826/medium.jpg,cc-by-nc,"(c) Amatya Sharma, some rights reserved (CC BY-NC), uploaded by Amatya Sharma",ok,order-level taxon
meconema-meridionale,Meconema meridionale,362291,https://inaturalist-open-data.s3.amazonaws.com/photos/19170469/medium.jpg,cc-by-sa,"(c) Gilles San Martin, some rights reserved (CC BY-SA)",ok,
rodentia,Rodentia,43698,https://inaturalist-open-data.s3.amazonaws.com/photos/24165841/medium.jpg,cc-by-nc,"(c) Nikolai Vladimirov, some rights reserved (CC BY-NC), uploaded by Nikolai Vladimirov",ok,order-level taxon
araneus-diadematus,Araneus diadematus,52628,https://inaturalist-open-data.s3.amazonaws.com/photos/156036389/medium.jpg,cc-by-sa,"(c) hedera.baltica, some rights reserved (CC BY-SA)",ok,
pholcus-phalangioides,Pholcus phalangioides,67328,https://inaturalist-open-data.s3.amazonaws.com/photos/504575719/medium.jpg,cc-by,"(c) Michael, some rights reserved (CC BY), uploaded by Michael",ok,
ixodes-ricinus,Ixodes ricinus,51671,https://inaturalist-open-data.s3.amazonaws.com/photos/68242550/medium.jpg,cc-by,"(c) George Mitchell, some rights reserved (CC BY), uploaded by George Mitchell",ok,
coenagrion-puella,Coenagrion puella,51678,https://inaturalist-open-data.s3.amazonaws.com/photos/394160155/medium.jpg,cc-by-nc,"(c) Alison Place, some rights reserved (CC BY-NC), uploaded by Alison Place",ok,
leptophyes-punctatissima,Leptophyes punctatissima,131035,https://inaturalist-open-data.s3.amazonaws.com/photos/321997215/medium.jpg,cc-by,"(c) Ludivine Lamare, some rights reserved (CC BY)",ok,default photo all-rights-reserved; used open-license observation
rana-temporaria,Rana temporaria,25591,https://inaturalist-open-data.s3.amazonaws.com/photos/171173/medium.jpg,cc-by-sa,"(c) Jörg Hempel, some rights reserved (CC BY-SA)",ok,
trachemys-scripta,Trachemys scripta,39782,https://inaturalist-open-data.s3.amazonaws.com/photos/120834277/medium.jpg,cc0,"no rights reserved, uploaded by Glenn Berry",ok,
sympetrum-meridionale,Sympetrum meridionale,337499,https://inaturalist-open-data.s3.amazonaws.com/photos/49922973/medium.jpeg,cc-by-nc,"(c) Ernesto Cavallini, some rights reserved (CC BY-NC), uploaded by Ernesto Cavallini",ok,
arion-vulgaris,Arion vulgaris,54583,https://inaturalist-open-data.s3.amazonaws.com/photos/3520425/medium.jpg,cc-by,"(c) Drepanostoma, some rights reserved (CC BY), uploaded by Drepanostoma",ok,
chorthippus-dorsatus,Chorthippus dorsatus,473189,https://inaturalist-open-data.s3.amazonaws.com/photos/34293262/medium.jpeg,cc-by-nc,"(c) Lupoli Roland, some rights reserved (CC BY-NC), uploaded by Lupoli Roland",ok,
erythromma-viridulum,Erythromma viridulum,209683,https://inaturalist-open-data.s3.amazonaws.com/photos/109136351/medium.jpg,cc-by-nc,"(c) elbebiber, some rights reserved (CC BY-NC)",ok,
pelophylax,Pelophylax,64806,https://inaturalist-open-data.s3.amazonaws.com/photos/210781055/medium.jpeg,cc-by-nc,"(c) Anastasia Pedenko, some rights reserved (CC BY-NC)",ok,genus-level; default photo all-rights-reserved; used open-license observation
scardinius-erythrophthalmus,Scardinius erythrophthalmus,112118,https://inaturalist-open-data.s3.amazonaws.com/photos/351728711/medium.jpg,cc-by-sa,"(c) Iidkk, some rights reserved (CC BY-SA)",ok,
marpissa-muscosa,Marpissa muscosa,146723,https://inaturalist-open-data.s3.amazonaws.com/photos/257405686/medium.jpg,cc-by-nc,"(c) Plana Baptiste, some rights reserved (CC BY-NC), uploaded by Plana Baptiste",ok,
nuctenea-umbratica,Nuctenea umbratica,130092,https://inaturalist-open-data.s3.amazonaws.com/photos/363584707/medium.jpg,cc-by-nc,"(c) Liam Ragan, some rights reserved (CC BY-NC)",ok,default photo all-rights-reserved; used open-license observation
